date,store_id,city,city_tier,treatment_group,orders_placed,orders_delivered,orders_cancelled_stockout,orders_cancelled_other,avg_delivery_time_min,pct_on_time_15min,gtv_inr
2026-04-07,DS1034,Mumbai,Tier 1,treated,178,176,2,0,13.93,62.0,33553.0
2026-04-07,DS1035,Pune,Tier 1,control,234,227,2,5,16.92,35.0,58284.0
2026-04-07,DS1036,Lucknow,Tier 2,control,89,87,2,0,13.49,67.0,16424.0
2026-04-07,DS1037,Lucknow,Tier 2,control,133,127,6,0,16.93,35.0,32150.0
2026-04-07,DS1038,Delhi NCR,Tier 1,treated,224,215,4,5,12.07,77.0,51102.0
2026-04-07,DS1039,Lucknow,Tier 2,control,70,66,4,0,13.4,64.0,16173.0
2026-04-07,DS1040,Hyderabad,Tier 1,control,190,183,5,2,18.38,35.0,45475.0
2026-04-07,DS1041,Lucknow,Tier 2,control,101,95,5,1,17.29,35.0,19572.0
2026-04-07,DS1042,Jaipur,Tier 2,control,90,81,6,3,16.84,35.0,13218.0
2026-04-07,DS1043,Indore,Tier 2,control,84,80,4,0,13.8,58.3,12040.0
2026-04-07,DS1044,Bengaluru,Tier 1,treated,170,166,3,1,12.51,67.4,40685.0
2026-04-07,DS1045,Delhi NCR,Tier 1,treated,195,186,6,3,12.41,81.2,50975.0
2026-04-07,DS1046,Bengaluru,Tier 1,treated,178,170,5,3,17.0,35.0,39728.0
2026-04-07,DS1047,Bengaluru,Tier 1,treated,155,149,3,3,17.82,35.0,30356.0
2026-04-07,DS1048,Mumbai,Tier 1,treated,207,200,4,3,15.11,50.8,51357.0
2026-04-07,DS1049,Jaipur,Tier 2,control,141,139,2,0,16.1,35.0,26411.0
2026-04-07,DS1050,Chennai,Tier 1,control,151,144,6,1,13.72,58.0,36546.0
2026-04-07,DS1051,Chennai,Tier 1,control,194,186,7,1,15.52,41.9,46190.0
2026-04-07,DS1052,Jaipur,Tier 2,control,113,109,4,0,16.12,37.5,16924.0
2026-04-07,DS1053,Bhopal,Tier 2,control,99,95,3,1,14.54,49.8,21264.0
2026-04-07,DS1054,Pune,Tier 1,control,244,234,8,2,15.37,53.7,62629.0
2026-04-07,DS1055,Delhi NCR,Tier 1,treated,177,173,3,1,12.53,73.7,40616.0
2026-04-07,DS1056,Delhi NCR,Tier 1,treated,264,252,7,5,16.85,35.0,60547.0
2026-04-07,DS1057,Delhi NCR,Tier 1,treated,173,168,5,0,15.14,49.1,39950.0
2026-04-07,DS1058,Chennai,Tier 1,control,220,205,14,1,17.79,35.0,48599.0
2026-04-07,DS1059,Mumbai,Tier 1,treated,181,174,6,1,14.65,54.9,41152.0
2026-04-08,DS1000,Pune,Tier 1,control,220,209,9,2,18.09,35.0,53721.0
2026-04-08,DS1001,Bengaluru,Tier 1,treated,196,183,11,2,17.67,35.0,34945.0
2026-04-08,DS1002,Mumbai,Tier 1,treated,200,187,9,4,13.63,71.0,45418.0
2026-04-08,DS1003,Lucknow,Tier 2,control,101,96,4,1,14.8,51.8,17644.0
2026-04-08,DS1004,Pune,Tier 1,control,149,142,6,1,16.45,35.0,34186.0
2026-04-08,DS1005,Pune,Tier 1,control,160,152,4,4,17.49,35.0,45209.0
2026-04-08,DS1006,Pune,Tier 1,control,215,195,17,3,12.2,82.2,46824.0
2026-04-08,DS1007,Mumbai,Tier 1,treated,201,184,15,2,13.99,57.0,37562.0
2026-04-08,DS1008,Chennai,Tier 1,control,195,188,4,3,17.98,35.0,46806.0
2026-04-08,DS1009,Hyderabad,Tier 1,control,248,233,9,6,14.23,58.9,61439.0
2026-04-08,DS1010,Lucknow,Tier 2,control,84,78,6,0,17.15,35.0,16179.0
2026-04-08,DS1011,Pune,Tier 1,control,165,155,9,1,20.67,35.0,38215.0
2026-04-08,DS1012,Bengaluru,Tier 1,treated,205,196,6,3,14.02,58.0,34655.0
2026-04-08,DS1013,Pune,Tier 1,control,211,198,11,2,17.44,35.0,51646.0
2026-04-08,DS1014,Hyderabad,Tier 1,control,181,173,7,1,18.0,35.0,36552.0
2026-04-08,DS1015,Jaipur,Tier 2,control,154,149,5,0,15.43,42.7,35547.0
2026-04-08,DS1016,Mumbai,Tier 1,treated,203,197,4,2,14.17,57.4,43434.0
2026-04-08,DS1017,Chennai,Tier 1,control,152,145,5,2,14.19,63.3,34077.0
2026-04-08,DS1018,Bhopal,Tier 2,control,85,83,2,0,16.74,40.1,22123.0
2026-04-08,DS1019,Hyderabad,Tier 1,control,264,252,9,3,18.11,35.0,56741.0
2026-04-08,DS1020,Jaipur,Tier 2,control,103,99,2,2,17.67,35.0,26527.0
2026-04-08,DS1021,Bengaluru,Tier 1,treated,135,131,3,1,11.64,82.0,32270.0
2026-04-08,DS1022,Lucknow,Tier 2,control,120,111,7,2,13.84,64.2,22333.0
2026-04-08,DS1023,Mumbai,Tier 1,treated,225,210,10,5,13.36,65.6,54348.0
2026-04-08,DS1024,Mumbai,Tier 1,treated,258,252,4,2,15.83,45.0,63631.0
2026-04-08,DS1025,Jaipur,Tier 2,control,98,94,3,1,14.26,54.6,20194.0
2026-04-08,DS1026,Delhi NCR,Tier 1,treated,193,188,3,2,15.69,40.5,53354.0
2026-04-08,DS1027,Mumbai,Tier 1,treated,166,156,7,3,12.99,73.1,31730.0
2026-04-08,DS1028,Bhopal,Tier 2,control,167,159,5,3,15.14,48.1,42811.0
2026-04-08,DS1029,Jaipur,Tier 2,control,121,114,4,3,14.47,54.0,24355.0
2026-04-08,DS1030,Pune,Tier 1,control,259,244,11,4,16.62,35.0,62574.0
2026-04-08,DS1031,Mumbai,Tier 1,treated,179,172,5,2,14.73,53.1,44218.0
2026-04-08,DS1032,Chennai,Tier 1,control,197,187,10,0,17.01,35.0,42067.0
2026-04-08,DS1033,Jaipur,Tier 2,control,72,68,3,1,19.09,35.0,16988.0
2026-04-08,DS1034,Mumbai,Tier 1,treated,189,181,3,5,17.19,35.0,36395.0
2026-04-08,DS1035,Pune,Tier 1,control,231,224,4,3,15.39,49.3,54222.0
2026-04-08,DS1036,Lucknow,Tier 2,control,75,69,5,1,14.57,59.7,13274.0
2026-04-08,DS1037,Lucknow,Tier 2,control,136,131,2,3,18.2,35.0,26678.0
2026-04-08,DS1038,Delhi NCR,Tier 1,treated,229,220,7,2,10.97,82.9,49779.0
2026-04-08,DS1039,Lucknow,Tier 2,control,89,81,7,1,15.13,54.1,18711.0
2026-04-08,DS1040,Hyderabad,Tier 1,control,173,168,4,1,16.44,35.0,40659.0
2026-04-08,DS1041,Lucknow,Tier 2,control,117,113,3,1,19.71,35.0,29747.0
2026-04-08,DS1042,Jaipur,Tier 2,control,130,126,3,1,14.58,57.6,28210.0
2026-04-08,DS1043,Indore,Tier 2,control,117,113,3,1,13.85,65.9,20361.0
2026-04-08,DS1044,Bengaluru,Tier 1,treated,195,191,3,1,13.18,75.8,51062.0
2026-04-08,DS1045,Delhi NCR,Tier 1,treated,218,203,12,3,13.91,63.6,61575.0
2026-04-08,DS1046,Bengaluru,Tier 1,treated,158,152,5,1,14.62,48.3,40344.0
2026-04-08,DS1047,Bengaluru,Tier 1,treated,148,143,3,2,18.94,35.0,35470.0
2026-04-08,DS1048,Mumbai,Tier 1,treated,190,178,8,4,14.46,55.0,37572.0
2026-04-08,DS1049,Jaipur,Tier 2,control,124,117,7,0,14.65,58.3,19274.0
2026-04-08,DS1050,Chennai,Tier 1,control,138,130,8,0,15.38,43.9,32097.0
2026-04-08,DS1051,Chennai,Tier 1,control,193,184,8,1,18.86,35.0,38197.0
2026-04-08,DS1052,Jaipur,Tier 2,control,110,105,2,3,16.47,35.0,28090.0
2026-04-08,DS1053,Bhopal,Tier 2,control,101,100,1,0,15.29,38.2,19217.0
2026-04-08,DS1054,Pune,Tier 1,control,253,246,5,2,16.54,35.0,50955.0
2026-04-08,DS1055,Delhi NCR,Tier 1,treated,160,150,5,5,13.05,62.1,38177.0
2026-04-08,DS1056,Delhi NCR,Tier 1,treated,284,273,11,0,16.62,35.0,65861.0
2026-04-08,DS1057,Delhi NCR,Tier 1,treated,180,172,7,1,16.49,35.0,34867.0
2026-04-08,DS1058,Chennai,Tier 1,control,226,210,13,3,18.52,35.0,54429.0
2026-04-08,DS1059,Mumbai,Tier 1,treated,181,171,5,5,11.49,83.5,34658.0
2026-04-09,DS1000,Pune,Tier 1,control,213,204,7,2,17.49,35.0,51301.0
2026-04-09,DS1001,Bengaluru,Tier 1,treated,209,200,6,3,17.15,35.0,43593.0
2026-04-09,DS1002,Mumbai,Tier 1,treated,174,167,3,4,13.85,63.9,34186.0
2026-04-09,DS1003,Lucknow,Tier 2,control,102,94,7,1,14.17,58.6,16815.0
2026-04-09,DS1004,Pune,Tier 1,control,167,159,6,2,16.02,42.5,39945.0
2026-04-09,DS1005,Pune,Tier 1,control,135,127,7,1,14.92,48.2,24356.0
2026-04-09,DS1006,Pune,Tier 1,control,234,219,10,5,12.66,72.4,50102.0
2026-04-09,DS1007,Mumbai,Tier 1,treated,189,182,3,4,12.56,83.1,39212.0
2026-04-09,DS1008,Chennai,Tier 1,control,182,176,4,2,19.02,35.0,30962.0
2026-04-09,DS1009,Hyderabad,Tier 1,control,223,213,7,3,15.96,35.0,36155.0
2026-04-09,DS1010,Lucknow,Tier 2,control,79,73,3,3,17.42,35.0,15658.0
2026-04-09,DS1011,Pune,Tier 1,control,175,165,8,2,19.65,35.0,39986.0
2026-04-09,DS1012,Bengaluru,Tier 1,treated,201,197,4,0,14.69,52.5,50167.0
2026-04-09,DS1013,Pune,Tier 1,control,222,210,10,2,16.49,35.0,55883.0
2026-04-09,DS1014,Hyderabad,Tier 1,control,191,183,7,1,19.05,35.0,38262.0
2026-04-09,DS1015,Jaipur,Tier 2,control,134,129,5,0,15.16,44.8,32340.0
2026-04-09,DS1016,Mumbai,Tier 1,treated,184,176,7,1,12.57,78.6,39828.0
2026-04-09,DS1017,Chennai,Tier 1,control,143,133,5,5,13.95,61.0,32362.0
2026-04-09,DS1018,Bhopal,Tier 2,control,108,107,1,0,15.71,39.2,22724.0
2026-04-09,DS1019,Hyderabad,Tier 1,control,212,204,5,3,19.66,35.0,57309.0
2026-04-09,DS1020,Jaipur,Tier 2,control,137,127,5,5,17.99,35.0,19804.0
2026-04-09,DS1021,Bengaluru,Tier 1,treated,112,108,1,3,13.6,67.5,22556.0
2026-04-09,DS1022,Lucknow,Tier 2,control,159,152,4,3,16.5,35.0,30374.0
2026-04-09,DS1023,Mumbai,Tier 1,treated,245,230,8,7,13.13,72.6,65580.0
2026-04-09,DS1024,Mumbai,Tier 1,treated,230,224,4,2,13.88,56.4,47471.0
2026-04-09,DS1025,Jaipur,Tier 2,control,99,94,3,2,15.09,51.1,21549.0
2026-04-09,DS1026,Delhi NCR,Tier 1,treated,162,155,5,2,14.67,57.5,29660.0
2026-04-09,DS1027,Mumbai,Tier 1,treated,164,156,6,2,15.85,40.4,34886.0
2026-04-09,DS1028,Bhopal,Tier 2,control,174,164,9,1,16.87,35.0,36377.0
2026-04-09,DS1029,Jaipur,Tier 2,control,116,110,4,2,15.22,50.1,18992.0
2026-04-09,DS1030,Pune,Tier 1,control,259,250,4,5,16.62,35.0,46841.0
2026-04-09,DS1031,Mumbai,Tier 1,treated,183,180,2,1,14.75,56.7,45539.0
2026-04-09,DS1032,Chennai,Tier 1,control,202,199,2,1,16.53,35.0,43095.0
2026-04-09,DS1033,Jaipur,Tier 2,control,76,66,7,3,20.84,35.0,14371.0
2026-04-09,DS1034,Mumbai,Tier 1,treated,204,191,11,2,14.91,52.7,46842.0
2026-04-09,DS1035,Pune,Tier 1,control,222,211,7,4,14.91,53.5,61153.0
2026-04-09,DS1036,Lucknow,Tier 2,control,109,104,5,0,13.52,68.3,19459.0
2026-04-09,DS1037,Lucknow,Tier 2,control,126,119,4,3,14.69,52.9,24660.0
2026-04-09,DS1038,Delhi NCR,Tier 1,treated,212,209,3,0,11.93,84.5,55458.0
2026-04-09,DS1039,Lucknow,Tier 2,control,98,94,4,0,14.24,65.4,21055.0
2026-04-09,DS1040,Hyderabad,Tier 1,control,184,175,7,2,17.09,35.0,32487.0
2026-04-09,DS1041,Lucknow,Tier 2,control,113,103,8,2,19.72,35.0,24212.0
2026-04-09,DS1042,Jaipur,Tier 2,control,127,122,1,4,17.7,35.0,27310.0
2026-04-09,DS1043,Indore,Tier 2,control,99,95,3,1,13.52,61.9,17530.0
2026-04-09,DS1044,Bengaluru,Tier 1,treated,161,155,4,2,12.69,76.1,45076.0
2026-04-09,DS1045,Delhi NCR,Tier 1,treated,205,195,6,4,11.56,80.7,60603.0
2026-04-09,DS1046,Bengaluru,Tier 1,treated,150,139,8,3,15.72,35.0,42562.0
2026-04-09,DS1047,Bengaluru,Tier 1,treated,150,144,5,1,18.22,35.0,29328.0
2026-04-09,DS1048,Mumbai,Tier 1,treated,175,165,6,4,15.21,43.1,45774.0
2026-04-09,DS1049,Jaipur,Tier 2,control,136,134,1,1,14.21,53.2,31984.0
2026-04-09,DS1050,Chennai,Tier 1,control,163,153,6,4,14.71,57.5,37482.0
2026-04-09,DS1051,Chennai,Tier 1,control,189,185,3,1,18.27,35.0,44132.0
2026-04-09,DS1052,Jaipur,Tier 2,control,106,101,5,0,14.4,59.0,16802.0
2026-04-09,DS1053,Bhopal,Tier 2,control,77,76,1,0,13.95,58.6,11965.0
2026-04-09,DS1054,Pune,Tier 1,control,218,208,6,4,17.04,35.0,39753.0
2026-04-09,DS1055,Delhi NCR,Tier 1,treated,212,201,6,5,12.24,85.5,48057.0
2026-04-09,DS1056,Delhi NCR,Tier 1,treated,264,262,1,1,15.94,38.2,55891.0
2026-04-09,DS1057,Delhi NCR,Tier 1,treated,182,173,9,0,15.93,35.0,38659.0
2026-04-09,DS1058,Chennai,Tier 1,control,221,212,4,5,18.1,35.0,53423.0
2026-04-09,DS1059,Mumbai,Tier 1,treated,191,185,4,2,14.19,64.2,45661.0
2026-04-10,DS1000,Pune,Tier 1,control,271,256,11,4,18.47,35.0,62456.0
2026-04-10,DS1001,Bengaluru,Tier 1,treated,236,226,9,1,18.32,35.0,56480.0
2026-04-10,DS1002,Mumbai,Tier 1,treated,217,207,8,2,14.29,57.5,57279.0
2026-04-10,DS1003,Lucknow,Tier 2,control,132,125,6,1,14.83,52.5,24893.0
2026-04-10,DS1004,Pune,Tier 1,control,180,166,12,2,13.78,56.4,49794.0
2026-04-10,DS1005,Pune,Tier 1,control,192,180,9,3,17.42,35.0,36792.0
2026-04-10,DS1006,Pune,Tier 1,control,269,254,12,3,14.32,52.9,60703.0
2026-04-10,DS1007,Mumbai,Tier 1,treated,232,218,10,4,13.58,73.0,48618.0
2026-04-10,DS1008,Chennai,Tier 1,control,271,263,7,1,18.06,35.0,55135.0
2026-04-10,DS1009,Hyderabad,Tier 1,control,271,257,11,3,14.81,47.4,71176.0
2026-04-10,DS1010,Lucknow,Tier 2,control,104,101,1,2,17.56,35.0,20886.0
2026-04-10,DS1011,Pune,Tier 1,control,212,201,8,3,18.93,35.0,43204.0
2026-04-10,DS1012,Bengaluru,Tier 1,treated,249,233,12,4,13.85,61.4,62341.0
2026-04-10,DS1013,Pune,Tier 1,control,237,230,6,1,17.18,35.0,48462.0
2026-04-10,DS1014,Hyderabad,Tier 1,control,215,207,4,4,18.68,35.0,47021.0
2026-04-10,DS1015,Jaipur,Tier 2,control,191,176,9,6,16.67,37.5,36869.0
2026-04-10,DS1016,Mumbai,Tier 1,treated,268,261,6,1,11.99,78.4,77078.0
2026-04-10,DS1017,Chennai,Tier 1,control,206,199,6,1,13.79,55.5,43750.0
2026-04-10,DS1018,Bhopal,Tier 2,control,111,104,7,0,16.99,35.0,23525.0
2026-04-10,DS1019,Hyderabad,Tier 1,control,255,242,9,4,20.18,35.0,61415.0
2026-04-10,DS1020,Jaipur,Tier 2,control,157,154,3,0,17.48,35.0,29378.0
2026-04-10,DS1021,Bengaluru,Tier 1,treated,158,152,3,3,13.73,67.0,33082.0
2026-04-10,DS1022,Lucknow,Tier 2,control,163,157,4,2,14.16,61.0,37855.0
2026-04-10,DS1023,Mumbai,Tier 1,treated,269,257,10,2,13.44,66.8,62051.0
2026-04-10,DS1024,Mumbai,Tier 1,treated,288,273,12,3,16.58,35.0,61569.0
2026-04-10,DS1025,Jaipur,Tier 2,control,131,124,6,1,17.0,35.0,27775.0
2026-04-10,DS1026,Delhi NCR,Tier 1,treated,223,215,4,4,14.47,55.3,52306.0
2026-04-10,DS1027,Mumbai,Tier 1,treated,174,171,1,2,14.86,51.6,40696.0
2026-04-10,DS1028,Bhopal,Tier 2,control,182,171,9,2,14.46,58.8,39896.0
2026-04-10,DS1029,Jaipur,Tier 2,control,114,106,6,2,-1.6370000000000002,36.5,18419.0
2026-04-10,DS1030,Pune,Tier 1,control,312,292,16,4,15.14,51.4,74106.0
2026-04-10,DS1031,Mumbai,Tier 1,treated,181,175,5,1,15.69,49.8,39965.0
2026-04-10,DS1032,Chennai,Tier 1,control,270,258,11,1,17.63,35.0,53375.0
2026-04-10,DS1033,Jaipur,Tier 2,control,94,90,2,2,17.98,35.0,16348.0
2026-04-10,DS1034,Mumbai,Tier 1,treated,209,198,9,2,13.9,68.3,46490.0
2026-04-10,DS1035,Pune,Tier 1,control,288,274,9,5,14.69,55.2,68405.0
2026-04-10,DS1036,Lucknow,Tier 2,control,105,101,3,1,13.84,62.6,20204.0
2026-04-10,DS1037,Lucknow,Tier 2,control,154,148,5,1,17.55,35.0,28489.0
2026-04-10,DS1038,Delhi NCR,Tier 1,treated,239,230,6,3,12.59,71.5,45465.0
2026-04-10,DS1039,Lucknow,Tier 2,control,118,108,8,2,14.08,54.2,26642.0
2026-04-10,DS1040,Hyderabad,Tier 1,control,246,233,8,5,18.15,35.0,60036.0
2026-04-10,DS1041,Lucknow,Tier 2,control,135,128,4,3,16.46,35.0,28222.0
2026-04-10,DS1042,Jaipur,Tier 2,control,117,113,1,3,17.08,35.0,21414.0
2026-04-10,DS1043,Indore,Tier 2,control,121,116,3,2,12.07,86.8,20779.0
2026-04-10,DS1044,Bengaluru,Tier 1,treated,192,186,3,3,13.13,67.0,47326.0
2026-04-10,DS1045,Delhi NCR,Tier 1,treated,214,205,7,2,13.6,67.5,49688.0
2026-04-10,DS1046,Bengaluru,Tier 1,treated,215,205,10,0,16.03,38.5,43846.0
2026-04-10,DS1047,Bengaluru,Tier 1,treated,180,172,6,2,17.48,35.0,46797.0
2026-04-10,DS1048,Mumbai,Tier 1,treated,222,212,6,4,14.28,59.7,42477.0
2026-04-10,DS1049,Jaipur,Tier 2,control,145,140,4,1,15.01,46.4,28488.0
2026-04-10,DS1050,Chennai,Tier 1,control,183,174,8,1,14.97,54.3,27756.0
2026-04-10,DS1051,Chennai,Tier 1,control,235,223,9,3,16.51,35.0,50212.0
2026-04-10,DS1052,Jaipur,Tier 2,control,116,110,5,1,14.8,52.7,23334.0
2026-04-10,DS1053,Bhopal,Tier 2,control,114,112,2,0,16.26,37.1,25462.0
2026-04-10,DS1054,Pune,Tier 1,control,249,239,9,1,16.58,37.3,54193.0
2026-04-10,DS1055,Delhi NCR,Tier 1,treated,198,188,4,6,13.02,68.3,38971.0
2026-04-10,DS1056,Delhi NCR,Tier 1,treated,273,260,9,4,15.73,43.0,48271.0
2026-04-10,DS1057,Delhi NCR,Tier 1,treated,233,219,13,1,15.62,44.0,49955.0
2026-04-10,DS1058,Chennai,Tier 1,control,269,261,5,3,17.89,35.0,70584.0
2026-04-10,DS1059,Mumbai,Tier 1,treated,227,214,11,2,13.36,72.5,43574.0
2026-04-11,DS1000,Pune,Tier 1,control,236,227,7,2,18.36,35.0,42278.0
2026-04-11,DS1001,Bengaluru,Tier 1,treated,265,257,8,0,19.56,35.0,56089.0
2026-04-11,DS1002,Mumbai,Tier 1,treated,225,215,6,4,11.41,84.0,50540.0
2026-04-11,DS1003,Lucknow,Tier 2,control,116,111,4,1,13.95,58.5,28825.0
2026-04-11,DS1004,Pune,Tier 1,control,176,165,9,2,16.61,35.0,41246.0
2026-04-11,DS1005,Pune,Tier 1,control,174,161,9,4,17.93,35.0,42170.0
2026-04-11,DS1006,Pune,Tier 1,control,266,257,7,2,15.24,42.4,62246.0
2026-04-11,DS1007,Mumbai,Tier 1,treated,230,220,6,4,12.81,72.7,53460.0
2026-04-11,DS1008,Chennai,Tier 1,control,249,237,7,5,18.99,35.0,54196.0
2026-04-11,DS1009,Hyderabad,Tier 1,control,270,254,12,4,12.84,68.0,60488.0
2026-04-11,DS1010,Lucknow,Tier 2,control,78,71,6,1,18.04,35.0,15993.0
2026-04-11,DS1011,Pune,Tier 1,control,233,225,6,2,18.02,35.0,50366.0
2026-04-11,DS1012,Bengaluru,Tier 1,treated,279,264,9,6,13.73,63.6,47948.0
2026-04-11,DS1013,Pune,Tier 1,control,248,241,4,3,18.54,35.0,63937.0
2026-04-11,DS1014,Hyderabad,Tier 1,control,231,219,8,4,19.68,35.0,52228.0
2026-04-11,DS1015,Jaipur,Tier 2,control,156,152,4,0,14.92,49.0,35179.0
2026-04-11,DS1016,Mumbai,Tier 1,treated,233,221,8,4,15.14,50.1,57602.0
2026-04-11,DS1017,Chennai,Tier 1,control,201,195,3,3,15.09,46.0,40541.0
2026-04-11,DS1018,Bhopal,Tier 2,control,116,114,2,0,15.74,42.3,21972.0
2026-04-11,DS1019,Hyderabad,Tier 1,control,281,273,8,0,20.08,35.0,52209.0
2026-04-11,DS1020,Jaipur,Tier 2,control,154,149,5,0,19.51,35.0,26494.0
2026-04-11,DS1021,Bengaluru,Tier 1,treated,141,130,5,6,10.87,91.0,32792.0
2026-04-11,DS1022,Lucknow,Tier 2,control,187,173,10,4,16.3,35.0,35660.0
2026-04-11,DS1023,Mumbai,Tier 1,treated,256,240,13,3,15.01,49.0,65107.0
2026-04-11,DS1024,Mumbai,Tier 1,treated,346,333,11,2,14.72,55.9,85011.0
2026-04-11,DS1025,Jaipur,Tier 2,control,127,123,4,0,16.68,35.0,24558.0
2026-04-11,DS1026,Delhi NCR,Tier 1,treated,227,219,3,5,15.27,52.2,51547.0
2026-04-11,DS1027,Mumbai,Tier 1,treated,191,182,4,5,13.7,66.6,43310.0
2026-04-11,DS1028,Bhopal,Tier 2,control,217,209,8,0,14.95,49.5,51607.0
2026-04-11,DS1029,Jaipur,Tier 2,control,148,144,3,1,15.71,43.4,30472.0
2026-04-11,DS1030,Pune,Tier 1,control,282,272,8,2,16.63,35.0,73853.0
2026-04-11,DS1031,Mumbai,Tier 1,treated,210,199,5,6,15.72,46.6,49872.0
2026-04-11,DS1032,Chennai,Tier 1,control,237,223,8,6,16.31,35.0,44270.0
2026-04-11,DS1033,Jaipur,Tier 2,control,112,108,2,2,19.64,35.0,24107.0
2026-04-11,DS1034,Mumbai,Tier 1,treated,225,217,7,1,14.04,62.2,49962.0
2026-04-11,DS1035,Pune,Tier 1,control,267,255,11,1,16.89,35.0,51508.0
2026-04-11,DS1036,Lucknow,Tier 2,control,110,102,7,1,14.2,56.1,22506.0
2026-04-11,DS1037,Lucknow,Tier 2,control,156,148,6,2,16.49,35.0,25872.0
2026-04-11,DS1038,Delhi NCR,Tier 1,treated,248,236,7,5,12.37,76.8,54079.0
2026-04-11,DS1039,Lucknow,Tier 2,control,124,119,5,0,13.62,66.6,25299.0
2026-04-11,DS1040,Hyderabad,Tier 1,control,232,220,8,4,17.2,35.0,56942.0
2026-04-11,DS1041,Lucknow,Tier 2,control,137,131,4,2,17.22,35.0,30224.0
2026-04-11,DS1042,Jaipur,Tier 2,control,134,132,1,1,16.21,39.8,24473.0
2026-04-11,DS1043,Indore,Tier 2,control,112,110,2,0,11.65,80.9,23175.0
2026-04-11,DS1044,Bengaluru,Tier 1,treated,199,188,8,3,13.94,55.9,44804.0
2026-04-11,DS1045,Delhi NCR,Tier 1,treated,232,223,7,2,11.91,79.9,54578.0
2026-04-11,DS1046,Bengaluru,Tier 1,treated,198,189,6,3,17.0,35.0,49705.0
2026-04-11,DS1047,Bengaluru,Tier 1,treated,205,194,4,7,16.73,35.0,43362.0
2026-04-11,DS1048,Mumbai,Tier 1,treated,201,192,8,1,14.25,56.9,38452.0
2026-04-11,DS1049,Jaipur,Tier 2,control,152,148,2,2,14.2,60.9,28373.0
2026-04-11,DS1050,Chennai,Tier 1,control,150,142,4,4,14.95,49.0,37508.0
2026-04-11,DS1051,Chennai,Tier 1,control,235,224,6,5,15.81,41.3,52056.0
2026-04-11,DS1052,Jaipur,Tier 2,control,114,110,2,2,15.78,40.8,19900.0
2026-04-11,DS1053,Bhopal,Tier 2,control,118,114,3,1,16.86,35.0,20810.0
2026-04-11,DS1054,Pune,Tier 1,control,281,272,7,2,17.1,35.0,70377.0
2026-04-11,DS1055,Delhi NCR,Tier 1,treated,220,213,4,3,14.09,57.1,42602.0
2026-04-11,DS1056,Delhi NCR,Tier 1,treated,294,281,10,3,15.15,50.5,66544.0
2026-04-11,DS1057,Delhi NCR,Tier 1,treated,199,190,5,4,16.45,38.6,44600.0
2026-04-11,DS1058,Chennai,Tier 1,control,238,229,8,1,19.3,35.0,56659.0
2026-04-11,DS1059,Mumbai,Tier 1,treated,252,239,10,3,14.54,59.4,47753.0
2026-04-12,DS1000,Pune,Tier 1,control,224,215,7,2,17.36,35.0,39245.0
2026-04-12,DS1001,Bengaluru,Tier 1,treated,173,164,8,1,17.97,35.0,42723.0
2026-04-12,DS1002,Mumbai,Tier 1,treated,194,184,7,3,13.85,55.7,43259.0
2026-04-12,DS1003,Lucknow,Tier 2,control,120,118,2,0,15.31,48.9,26798.0
2026-04-12,DS1004,Pune,Tier 1,control,168,159,4,5,15.42,47.9,33373.0
2026-04-12,DS1005,Pune,Tier 1,control,140,135,5,0,15.0,49.8,25262.0
2026-04-12,DS1006,Pune,Tier 1,control,228,216,10,2,13.36,69.5,56376.0
2026-04-12,DS1007,Mumbai,Tier 1,treated,173,163,7,3,11.92,75.9,42676.0
2026-04-12,DS1008,Chennai,Tier 1,control,220,204,10,6,17.87,35.0,53283.0
2026-04-12,DS1009,Hyderabad,Tier 1,control,230,224,6,0,14.11,53.4,57669.0
2026-04-12,DS1010,Lucknow,Tier 2,control,70,66,3,1,17.97,35.0,14405.0
2026-04-12,DS1011,Pune,Tier 1,control,145,138,5,2,18.85,35.0,31328.0
2026-04-12,DS1012,Bengaluru,Tier 1,treated,185,181,4,0,15.06,41.9,43744.0
2026-04-12,DS1013,Pune,Tier 1,control,191,178,8,5,17.15,35.0,43810.0
2026-04-12,DS1014,Hyderabad,Tier 1,control,199,193,5,1,20.11,35.0,45426.0
2026-04-12,DS1015,Jaipur,Tier 2,control,150,147,2,1,16.51,35.0,28076.0
2026-04-12,DS1016,Mumbai,Tier 1,treated,199,191,8,0,12.86,76.5,35943.0
2026-04-12,DS1017,Chennai,Tier 1,control,140,136,4,0,14.2,56.3,34229.0
2026-04-12,DS1018,Bhopal,Tier 2,control,98,94,3,1,17.05,35.0,22313.0
2026-04-12,DS1019,Hyderabad,Tier 1,control,222,215,5,2,20.55,35.0,52146.0
2026-04-12,DS1020,Jaipur,Tier 2,control,124,117,5,2,16.31,35.0,23196.0
2026-04-12,DS1021,Bengaluru,Tier 1,treated,151,147,3,1,13.2,65.1,34794.0
2026-04-12,DS1022,Lucknow,Tier 2,control,133,127,5,1,13.97,62.4,23499.0
2026-04-12,DS1023,Mumbai,Tier 1,treated,212,202,10,0,12.59,78.0,46614.0
2026-04-12,DS1024,Mumbai,Tier 1,treated,253,245,7,1,15.18,43.3,65107.0
2026-04-12,DS1025,Jaipur,Tier 2,control,120,114,4,2,13.79,63.6,23589.0
2026-04-12,DS1026,Delhi NCR,Tier 1,treated,187,174,10,3,15.42,47.0,46356.0
2026-04-12,DS1027,Mumbai,Tier 1,treated,162,154,4,4,15.43,48.4,37591.0
